transaction_id,customer_id,date,category,units,unit_price,discount_pct,revenue,region,channel
T02244,C0017,2024-03-29,Software,7,1413.04,28.5,7072.27,North,Digital
T02245,C0596,2024-03-30,Hardware,3,953.32,23.3,2193.59,North,Partner
T02246,C1728,2024-03-30,Software,8,1622.01,25.4,9680.16,South,Partner
T02247,C1333,2024-03-31,Services,3,202.22,26.7,444.68,South,Direct
T02248,C1763,2024-03-31,Consumables,1,1147.98,10.2,1030.89,West,Digital
T02249,C0019,2024-03-31,Services,7,222.35,24.4,1176.68,East,Direct
T02250,C0642,2024-04-01,Software,17,244.43,4.4,3972.48,West,Digital
T02251,C1375,2024-04-01,Hardware,19,624.72,29.3,8391.86,North,Direct
T02252,C0035,2024-04-01,Consumables,17,218.9,17.9,3055.19,North,Digital
T02253,C0900,2024-04-02,Hardware,19,1553.16,20.8,23371.95,North,Partner
T02254,C1753,2024-04-02,Services,17,1019.71,9.2,15740.24,North,Digital
T02255,C0324,2024-04-02,Hardware,13,1292.67,1.0,16636.66,North,Partner
T02256,C0142,2024-04-03,Electronics,4,121.96,4.9,463.94,East,Direct
T02257,C1274,2024-04-03,Electronics,16,457.36,4.3,7003.1,South,Digital
T02258,C0465,2024-04-04,Services,19,1051.35,13.3,17318.89,South,Partner
T02259,C0368,2024-04-04,Services,10,173.2,8.8,1579.58,East,Direct
T02260,C1086,2024-04-04,Consumables,13,329.56,28.3,3071.83,South,Direct
T02261,C1213,2024-04-05,Services,8,53.54,25.2,320.38,North,Partner
T02262,C1634,2024-04-05,Consumables,12,1823.86,16.2,18340.74,North,Digital
T02263,C0208,2024-04-05,Hardware,1,868.17,25.6,645.92,North,Digital
T02264,C1564,2024-04-06,Software,14,99.59,17.6,1148.87,South,Partner
T02265,C1341,2024-04-06,Consumables,10,926.38,27.6,6706.99,West,Digital
T02266,C1363,2024-04-07,Electronics,15,1776.22,22.4,20675.2,North,Digital
T02267,C0478,2024-04-07,Hardware,8,388.0,22.1,2418.02,East,Partner
T02268,C1658,2024-04-07,Services,8,483.35,8.2,3549.72,North,Direct
T02269,C0247,2024-04-08,Hardware,3,1964.64,23.8,4491.17,North,Digital
T02270,C1371,2024-04-08,Electronics,12,1709.28,23.2,15752.72,South,Partner
T02271,C0270,2024-04-08,Software,18,1101.57,2.4,19352.38,East,Digital
T02272,C1276,2024-04-09,Software,12,380.16,1.7,4484.37,West,Direct
T02273,C0904,2024-04-09,Services,18,446.85,26.4,5919.87,East,Digital
T02274,C0336,2024-04-09,Consumables,1,1724.3,29.4,1217.36,West,Partner
T02275,C0389,2024-04-10,Consumables,15,1354.31,18.1,16637.7,South,Partner
T02276,C0880,2024-04-10,Hardware,1,708.38,5.1,672.25,North,Partner
T02277,C0733,2024-04-11,Electronics,9,61.68,12.6,485.17,South,Direct
T02278,C0903,2024-04-11,Hardware,9,280.68,0.6,2510.96,South,Digital
T02279,C0867,2024-04-11,Consumables,9,1461.17,24.7,9902.35,South,Direct
T02280,C0037,2024-04-12,Services,11,1301.01,3.1,13867.47,North,Partner
T02281,C0859,2024-04-12,Electronics,15,723.98,10.1,9762.87,West,Partner
T02282,C0812,2024-04-12,Electronics,14,1188.0,16.9,13821.19,West,Digital
T02283,C0783,2024-04-13,Consumables,1,1512.69,20.9,1196.54,North,Digital
T02284,C0455,2024-04-13,Electronics,15,1291.22,27.2,14100.12,North,Direct
T02285,C0385,2024-04-13,Software,8,486.63,12.7,3398.62,West,Digital
T02286,C0180,2024-04-14,Hardware,12,1903.49,5.7,21539.89,West,Partner
T02287,C1250,2024-04-14,Electronics,18,57.02,3.3,992.49,North,Digital
T02288,C1093,2024-04-15,Services,6,1116.99,19.8,5374.96,East,Partner
T02289,C1624,2024-04-15,Hardware,12,454.39,3.9,5240.03,South,Partner
T02290,C0475,2024-04-15,Services,12,1417.97,19.7,13663.56,West,Direct
T02291,C0816,2024-04-16,Consumables,10,1127.99,13.7,9734.55,East,Partner
T02292,C0381,2024-04-16,Electronics,5,399.45,12.5,1747.59,North,Digital
T02293,C1881,2024-04-16,Services,15,1016.72,7.8,14061.24,South,Digital
T02294,C1574,2024-04-17,Software,16,1044.28,27.1,12180.48,East,Digital
T02295,C0298,2024-04-17,Services,18,846.4,21.5,11959.63,South,Digital
T02296,C1621,2024-04-17,Electronics,9,93.92,15.7,712.57,North,Direct
T02297,C1848,2024-04-18,Hardware,3,421.49,12.7,1103.88,East,Direct
T02298,C1322,2024-04-18,Software,18,1937.94,10.8,31115.56,East,Direct
T02299,C1982,2024-04-19,Consumables,12,385.1,12.0,4066.66,West,Partner
T02300,C0380,2024-04-19,Consumables,3,922.94,25.6,2060.0,East,Digital
T02301,C0578,2024-04-19,Software,15,595.14,12.6,7802.29,South,Digital
T02302,C1266,2024-04-20,Hardware,14,1516.13,0.1,21204.59,West,Digital
T02303,C1077,2024-04-20,Services,16,1160.4,27.7,13423.51,South,Partner
T02304,C1427,2024-04-20,Consumables,9,1433.66,17.8,10606.22,East,Partner
T02305,C1931,2024-04-21,Consumables,9,1277.58,5.0,10923.31,West,Partner
T02306,C0467,2024-04-21,Consumables,3,1012.36,3.8,2921.67,West,Digital
T02307,C1745,2024-04-21,Software,9,1921.64,11.3,15340.45,South,Digital
T02308,C0266,2024-04-22,Services,11,1409.33,18.4,12650.15,South,Direct
T02309,C0919,2024-04-22,Electronics,17,1380.76,28.2,16853.56,West,Partner
T02310,C0868,2024-04-23,Software,5,1384.06,1.6,6809.58,East,Direct
T02311,C1613,2024-04-23,Software,1,938.92,10.6,839.39,West,Direct
T02312,C0849,2024-04-23,Services,6,1288.95,7.7,7138.21,North,Direct
T02313,C1661,2024-04-24,Consumables,4,1212.96,12.6,4240.51,West,Partner
T02314,C0307,2024-04-24,Electronics,9,1777.7,23.8,12191.47,North,Partner
T02315,C1987,2024-04-24,Services,14,1957.91,4.8,26095.02,South,Partner
T02316,C0384,2024-04-25,Consumables,7,971.25,28.0,4895.1,North,Partner
T02317,C1184,2024-04-25,Software,7,1205.64,7.7,7789.64,West,Digital
T02318,C1000,2024-04-25,Consumables,8,587.63,22.6,3638.6,North,Partner
T02319,C0182,2024-04-26,Electronics,19,1692.41,19.2,25981.88,East,Digital
T02320,C1055,2024-04-26,Services,8,1424.25,16.4,9525.38,North,Direct
T02321,C1747,2024-04-27,Consumables,14,1848.73,25.3,19334.02,North,Digital
T02322,C1076,2024-04-27,Software,1,1213.96,18.2,993.02,South,Direct
T02323,C1406,2024-04-27,Hardware,3,1420.22,23.5,3259.4,North,Direct
T02324,C1965,2024-04-28,Electronics,7,199.34,17.7,1148.4,South,Partner
T02325,C0606,2024-04-28,Services,11,1217.39,21.6,10498.77,North,Partner
T02326,C0080,2024-04-28,Electronics,8,759.8,1.4,5993.3,East,Partner
T02327,C1379,2024-04-29,Electronics,6,1021.1,19.4,4938.04,North,Digital
T02328,C1573,2024-04-29,Software,12,659.88,26.7,5804.3,South,Partner
T02329,C0286,2024-04-30,Consumables,5,581.62,19.5,2341.02,North,Digital
T02330,C0704,2024-04-30,Consumables,10,1643.23,24.5,12406.39,West,Digital
T02331,C0717,2024-04-30,Electronics,3,1119.67,29.7,2361.38,South,Direct
T02332,C1506,2024-05-01,Electronics,4,513.89,4.7,1958.95,South,Partner
T02333,C1752,2024-05-01,Hardware,18,1535.76,20.7,21921.44,South,Direct
T02334,C1471,2024-05-01,Consumables,12,158.86,26.9,1393.52,North,Digital
T02335,C0594,2024-05-02,Services,6,593.37,0.9,3528.18,South,Partner
T02336,C1240,2024-05-02,Services,1,679.25,5.2,643.93,West,Digital
T02337,C0539,2024-05-02,Hardware,15,363.4,7.5,5042.18,South,Direct
T02338,C1263,2024-05-03,Services,7,1686.95,26.4,8691.17,West,Partner
T02339,C1931,2024-05-03,Hardware,9,1351.06,29.3,8596.79,North,Digital
T02340,C1328,2024-05-04,Electronics,12,1343.91,27.4,11708.14,South,Digital
T02341,C1571,2024-05-04,Electronics,2,1189.49,14.2,2041.16,East,Direct
T02342,C1496,2024-05-04,Electronics,12,762.8,20.0,7322.88,North,Partner
T02343,C0954,2024-05-05,Software,19,1321.43,3.1,24328.85,South,Digital
T02344,C0264,2024-05-05,Services,4,1475.21,29.4,4165.99,West,Partner
T02345,C1952,2024-05-05,Software,18,1081.58,28.3,13958.87,South,Direct
T02346,C0722,2024-05-06,Services,7,946.74,17.9,5440.91,West,Digital
T02347,C1774,2024-05-06,Electronics,1,454.81,4.3,435.25,North,Digital
T02348,C1685,2024-05-06,Services,9,177.16,28.4,1141.62,West,Digital
T02349,C1368,2024-05-07,Electronics,4,92.19,26.9,269.56,West,Digital
T02350,C1096,2024-05-07,Software,8,1431.35,29.7,8049.91,South,Direct
T02351,C0548,2024-05-08,Hardware,4,703.81,15.2,2387.32,East,Digital
T02352,C0274,2024-05-08,Electronics,14,1419.73,10.4,17809.09,North,Direct
T02353,C1746,2024-05-08,Hardware,7,1020.73,11.3,6337.71,North,Digital
T02354,C1924,2024-05-09,Software,15,899.3,14.9,11479.56,South,Digital
T02355,C1346,2024-05-09,Consumables,4,1261.56,27.4,3663.57,South,Direct
T02356,C1976,2024-05-09,Hardware,1,374.69,3.9,360.08,East,Partner
T02357,C0433,2024-05-10,Consumables,7,1959.53,19.5,11041.95,West,Digital
T02358,C1026,2024-05-10,Hardware,15,667.15,27.5,7255.26,North,Digital
T02359,C0350,2024-05-10,Services,19,1540.68,8.2,26872.54,West,Digital
T02360,C1067,2024-05-11,Electronics,17,503.26,15.8,7203.66,South,Partner
T02361,C1783,2024-05-11,Electronics,1,941.18,23.8,717.18,East,Direct
T02362,C0585,2024-05-12,Hardware,18,1003.63,15.4,15283.28,West,Digital
T02363,C0842,2024-05-12,Hardware,8,620.25,15.8,4178.0,East,Digital
T02364,C1033,2024-05-12,Electronics,2,703.76,23.0,1083.79,North,Direct
T02365,C0928,2024-05-13,Electronics,5,876.22,4.9,4166.43,East,Partner
T02366,C1938,2024-05-13,Hardware,17,1674.02,21.4,22368.26,North,Digital
T02367,C0853,2024-05-13,Electronics,12,1005.1,27.4,8756.43,South,Direct
T02368,C0510,2024-05-14,Services,4,186.26,3.1,721.94,East,Digital
T02369,C0656,2024-05-14,Software,16,441.19,1.8,6931.98,East,Partner
T02370,C0610,2024-05-14,Hardware,7,1972.19,2.6,13446.39,West,Digital
T02371,C0631,2024-05-15,Electronics,3,188.85,22.1,441.34,South,Partner
T02372,C1796,2024-05-15,Electronics,8,1298.98,11.7,9175.99,West,Direct
T02373,C1026,2024-05-16,Electronics,15,430.2,13.9,5556.03,South,Digital
T02374,C0769,2024-05-16,Hardware,6,869.54,21.9,4074.66,South,Partner
T02375,C0283,2024-05-16,Hardware,4,720.47,15.7,2429.42,East,Direct
T02376,C1946,2024-05-17,Hardware,6,1954.58,18.0,9616.53,East,Direct
T02377,C0307,2024-05-17,Services,16,1107.03,25.5,13195.8,West,Partner
T02378,C0700,2024-05-17,Electronics,4,507.33,13.5,1755.36,West,Digital
T02379,C1399,2024-05-18,Software,9,1211.12,26.2,8044.26,East,Partner
T02380,C0010,2024-05-18,Electronics,13,152.08,15.7,1666.64,East,Direct
T02381,C0633,2024-05-18,Electronics,2,1854.03,12.1,3259.38,South,Partner
T02382,C1908,2024-05-19,Hardware,12,695.04,7.8,7689.92,North,Partner
T02383,C0049,2024-05-19,Services,15,1767.91,21.9,20711.07,East,Digital
T02384,C0474,2024-05-20,Services,12,1620.32,18.7,15807.84,East,Direct
T02385,C0173,2024-05-20,Electronics,4,381.71,24.2,1157.34,South,Direct
T02386,C1389,2024-05-20,Hardware,10,1924.98,16.4,16092.83,East,Digital
T02387,C0024,2024-05-21,Consumables,18,1983.44,26.0,26419.42,East,Partner
T02388,C0095,2024-05-21,Electronics,5,1612.53,8.6,7369.26,South,Digital
T02389,C0946,2024-05-21,Consumables,4,908.47,21.9,2838.06,North,Partner
T02390,C1497,2024-05-22,Electronics,12,1348.36,11.8,14271.04,South,Direct
T02391,C1810,2024-05-22,Consumables,8,170.5,3.4,1317.62,North,Digital
T02392,C0441,2024-05-23,Hardware,13,1843.03,15.8,20173.81,North,Digital
T02393,C1144,2024-05-23,Consumables,12,451.3,6.9,5041.92,South,Direct
T02394,C1601,2024-05-23,Electronics,1,1436.25,1.9,1408.96,West,Direct
T02395,C1460,2024-05-24,Services,14,1605.05,10.9,20021.39,West,Partner
T02396,C1934,2024-05-24,Electronics,19,1939.46,29.3,26052.77,South,Digital
T02397,C0152,2024-05-24,Services,3,1649.38,26.8,3622.04,East,Direct
T02398,C0091,2024-05-25,Electronics,12,1637.91,29.4,13876.37,North,Digital
T02399,C1373,2024-05-25,Electronics,8,1413.71,0.9,11207.89,South,Partner
T02400,C0736,2024-05-25,Consumables,13,1157.53,4.6,14355.69,South,Direct
T02401,C1477,2024-05-26,Hardware,12,93.35,7.1,1040.67,South,Direct
T02402,C1432,2024-05-26,Software,11,1945.68,22.1,16672.53,East,Partner
T02403,C0886,2024-05-27,Services,3,903.45,29.3,1916.22,East,Direct
T02404,C1993,2024-05-27,Services,14,1595.61,12.2,19613.24,East,Partner
T02405,C1764,2024-05-27,Hardware,13,760.8,17.5,8159.58,North,Digital
T02406,C0727,2024-05-28,Services,13,917.56,2.7,11606.22,West,Digital
T02407,C0011,2024-05-28,Software,4,930.08,18.9,3017.18,South,Direct
T02408,C1990,2024-05-28,Software,16,1980.12,27.0,23127.8,West,Digital
T02409,C1937,2024-05-29,Consumables,5,430.58,19.8,1726.63,South,Digital
T02410,C1799,2024-05-29,Electronics,4,1008.51,19.6,3243.37,East,Partner
T02411,C0112,2024-05-29,Services,7,317.83,14.6,1899.99,North,Partner
T02412,C1439,2024-05-30,Software,4,993.3,13.5,3436.82,East,Partner
T02413,C1922,2024-05-30,Software,7,1096.47,11.1,6823.33,West,Partner
T02414,C0764,2024-05-31,Electronics,5,281.93,24.6,1062.88,East,Direct
T02415,C1509,2024-05-31,Electronics,2,1399.53,19.3,2258.84,West,Digital
T02416,C1074,2024-05-31,Consumables,19,1657.7,9.0,28661.63,South,Partner
T02417,C0927,2024-06-01,Consumables,13,1633.9,15.5,17948.39,North,Direct
T02418,C1441,2024-06-01,Hardware,7,1461.15,3.5,9870.07,South,Digital
T02419,C1161,2024-06-01,Consumables,8,290.36,1.4,2290.36,West,Direct
T02420,C1372,2024-06-02,Consumables,7,1246.72,4.1,8369.23,East,Digital
T02421,C0448,2024-06-02,Electronics,15,1399.73,26.0,15537.0,East,Direct
T02422,C0577,2024-06-02,Consumables,5,1521.11,7.7,7019.92,West,Partner
T02423,C1280,2024-06-03,Consumables,2,1421.71,28.9,2021.67,South,Partner
T02424,C1115,2024-06-03,Electronics,10,1261.32,10.1,11339.27,East,Direct
T02425,C0767,2024-06-04,Consumables,5,1458.21,12.3,6394.25,West,Partner
T02426,C1671,2024-06-04,Hardware,18,1706.12,24.4,23216.88,North,Partner
T02427,C0683,2024-06-04,Consumables,7,1142.94,6.7,7464.54,North,Digital
T02428,C0951,2024-06-05,Services,13,299.14,27.3,2827.17,West,Partner
T02429,C0633,2024-06-05,Hardware,8,1633.75,19.6,10508.28,West,Digital
T02430,C1133,2024-06-05,Hardware,4,1325.42,1.9,5200.95,West,Digital
T02431,C1125,2024-06-06,Hardware,7,1376.36,28.7,6869.41,West,Digital
T02432,C0656,2024-06-06,Consumables,16,595.47,8.6,8708.15,South,Partner
T02433,C1548,2024-06-06,Electronics,2,307.82,7.0,572.55,East,Direct
T02434,C0321,2024-06-07,Software,18,1563.64,26.9,20574.38,West,Partner
T02435,C1541,2024-06-07,Electronics,1,108.35,9.8,97.73,East,Digital
T02436,C0132,2024-06-08,Hardware,14,810.67,21.7,8886.56,East,Partner
T02437,C0502,2024-06-08,Electronics,14,1022.63,1.0,14173.65,East,Partner
T02438,C0813,2024-06-08,Software,12,44.69,27.6,388.27,North,Partner
T02439,C0848,2024-06-09,Hardware,2,1198.04,12.3,2101.36,South,Partner
T02440,C1264,2024-06-09,Consumables,13,248.06,5.4,3050.64,East,Digital
T02441,C1878,2024-06-09,Software,2,490.48,29.4,692.56,West,Digital
T02442,C1521,2024-06-10,Software,14,1987.2,22.3,21616.76,North,Partner
T02443,C1089,2024-06-10,Electronics,15,1124.94,23.8,12858.06,South,Direct
T02444,C0169,2024-06-10,Software,17,1936.86,15.0,27987.63,East,Digital
T02445,C1985,2024-06-11,Hardware,8,990.34,20.7,6282.72,South,Direct
T02446,C0637,2024-06-11,Consumables,13,1608.82,8.7,19095.08,West,Digital
T02447,C1241,2024-06-12,Services,4,85.6,15.5,289.33,East,Digital
T02448,C1616,2024-06-12,Electronics,11,589.61,11.4,5746.34,South,Direct
T02449,C1400,2024-06-12,Software,14,573.62,12.8,7002.75,West,Direct
T02450,C0225,2024-06-13,Services,4,148.9,0.1,595.0,South,Direct
T02451,C0520,2024-06-13,Hardware,16,1904.68,24.3,23069.48,South,Digital
T02452,C1987,2024-06-13,Services,8,1014.31,6.5,7587.04,South,Direct
T02453,C1536,2024-06-14,Consumables,18,1190.01,14.2,18378.51,West,Direct
T02454,C1266,2024-06-14,Services,2,1045.72,19.8,1677.33,South,Digital
T02455,C0893,2024-06-15,Services,5,504.64,1.0,2497.97,West,Partner
T02456,C1881,2024-06-15,Electronics,14,1849.36,10.3,23224.26,East,Partner
T02457,C1454,2024-06-15,Consumables,4,1341.3,7.9,4941.35,North,Direct
T02458,C1461,2024-06-16,Electronics,19,255.97,4.0,4668.89,West,Partner
T02459,C1833,2024-06-16,Software,18,928.96,24.4,12641.29,North,Direct
T02460,C1928,2024-06-16,Services,2,12.93,16.2,21.67,West,Direct
T02461,C1720,2024-06-17,Consumables,17,1352.74,13.7,19846.05,West,Partner
T02462,C1331,2024-06-17,Services,9,1051.93,4.0,9088.68,East,Digital
T02463,C0458,2024-06-17,Services,16,1809.35,15.4,24491.36,South,Partner
T02464,C0537,2024-06-18,Consumables,14,1895.2,8.0,24410.18,South,Partner
T02465,C0309,2024-06-18,Software,6,205.37,3.8,1185.4,West,Direct
T02466,C1601,2024-06-19,Hardware,1,188.1,15.8,158.38,South,Direct
T02467,C0670,2024-06-19,Electronics,7,1799.19,20.5,10012.49,North,Digital
T02468,C0453,2024-06-19,Services,9,1029.08,1.7,9104.27,East,Partner
T02469,C1452,2024-06-20,Hardware,11,944.66,1.7,10214.61,East,Direct
T02470,C1131,2024-06-20,Software,16,1145.87,22.2,14263.79,North,Direct
T02471,C0492,2024-06-20,Hardware,16,938.14,6.2,14079.61,South,Direct
T02472,C0747,2024-06-21,Consumables,6,1232.39,4.6,7054.2,South,Digital
T02473,C0963,2024-06-21,Electronics,4,1898.65,28.9,5399.76,East,Digital
T02474,C1599,2024-06-21,Electronics,13,1215.91,5.4,14953.26,East,Digital
T02475,C0014,2024-06-22,Electronics,15,648.26,20.5,7730.5,West,Digital
T02476,C1519,2024-06-22,Consumables,12,434.63,24.4,3942.96,East,Digital
T02477,C0158,2024-06-23,Software,12,1932.57,9.9,20894.95,East,Partner
T02478,C1728,2024-06-23,Consumables,14,1163.0,13.9,14018.8,North,Partner
T02479,C0236,2024-06-23,Software,8,1137.67,16.6,7590.53,West,Direct
T02480,C0494,2024-06-24,Consumables,5,76.33,6.0,358.75,South,Digital
T02481,C0739,2024-06-24,Services,15,1837.59,8.9,25110.67,South,Direct
T02482,C1996,2024-06-24,Software,4,944.51,28.9,2686.19,West,Direct
T02483,C0797,2024-06-25,Services,2,1999.5,8.2,3671.08,South,Partner
T02484,C1611,2024-06-25,Electronics,1,344.05,24.4,260.1,West,Partner
T02485,C0513,2024-06-25,Electronics,8,659.15,16.1,4424.21,West,Digital
T02486,C0774,2024-06-26,Hardware,10,428.05,19.4,3450.08,East,Partner
T02487,C1035,2024-06-26,Hardware,11,764.07,13.7,7253.32,East,Digital
T02488,C0256,2024-06-27,Services,4,1953.5,17.6,6438.74,West,Partner
T02489,C0061,2024-06-27,Consumables,9,835.41,16.2,6300.66,East,Digital
T02490,C0699,2024-06-27,Software,13,1655.93,14.5,18405.66,West,Direct
T02491,C1573,2024-06-28,Software,6,1512.98,24.1,6890.11,East,Partner
T02492,C0213,2024-06-28,Services,11,602.92,26.4,4881.24,West,Direct
T02493,C1637,2024-06-28,Software,6,1164.01,7.7,6446.29,West,Direct
T02494,C1231,2024-06-29,Hardware,16,1704.9,4.1,26159.99,West,Digital
T02495,C0549,2024-06-29,Consumables,9,1226.54,24.3,8356.42,South,Digital
T02496,C0226,2024-06-29,Software,16,537.21,6.4,8045.26,East,Digital
T02497,C1102,2024-06-30,Services,7,1727.71,26.0,8949.54,East,Direct
T02498,C0862,2024-06-30,Software,7,1116.77,3.1,7575.05,West,Digital
T02499,C0218,2024-07-01,Services,15,1960.22,2.7,28609.41,South,Digital
T02500,C1336,2024-07-01,Hardware,6,1314.7,5.4,7462.24,North,Digital
T02501,C1675,2024-07-01,Services,14,903.22,0.4,12594.5,West,Partner
T02502,C0907,2024-07-02,Electronics,2,877.45,22.4,1361.8,East,Direct
T02503,C0903,2024-07-02,Consumables,16,1761.41,11.9,24828.84,North,Partner
T02504,C1764,2024-07-02,Hardware,15,1961.38,28.4,21065.22,West,Direct
T02505,C0775,2024-07-03,Hardware,11,826.6,11.0,8092.41,North,Partner
T02506,C0482,2024-07-03,Hardware,10,334.41,21.1,2638.49,North,Digital
T02507,C1695,2024-07-03,Electronics,8,89.16,20.5,567.06,East,Direct
T02508,C1048,2024-07-04,Consumables,7,651.52,9.7,4118.26,North,Direct
T02509,C1876,2024-07-04,Electronics,6,690.54,26.8,3032.85,South,Partner
T02510,C1827,2024-07-05,Hardware,14,857.47,11.9,10576.03,South,Direct
T02511,C1622,2024-07-05,Consumables,4,298.6,16.5,997.32,West,Digital
T02512,C0707,2024-07-05,Services,6,990.4,11.9,5235.25,East,Partner
T02513,C1436,2024-07-06,Hardware,8,1887.3,13.1,13120.51,West,Digital
T02514,C0946,2024-07-06,Consumables,10,472.66,1.6,4650.97,East,Digital
T02515,C1529,2024-07-06,Services,6,1372.67,9.3,7470.07,South,Partner
T02516,C1866,2024-07-07,Services,9,85.59,28.4,551.54,East,Partner
T02517,C1466,2024-07-07,Consumables,16,1291.18,24.9,15514.82,South,Partner
T02518,C0999,2024-07-08,Hardware,6,1875.66,26.4,8282.91,North,Direct
T02519,C1986,2024-07-08,Electronics,4,571.87,21.4,1797.96,East,Direct
T02520,C1729,2024-07-08,Electronics,16,1634.31,19.6,21023.76,West,Digital
T02521,C0490,2024-07-09,Hardware,6,174.07,27.0,762.43,West,Partner
T02522,C1881,2024-07-09,Hardware,14,722.89,16.1,8491.07,South,Digital
T02523,C0960,2024-07-09,Consumables,19,23.34,27.5,321.51,South,Partner
T02524,C0513,2024-07-10,Electronics,10,716.67,12.5,6270.86,West,Digital
T02525,C0590,2024-07-10,Electronics,11,626.58,17.9,5658.64,East,Direct
T02526,C1572,2024-07-10,Electronics,14,1388.58,14.2,16679.62,South,Direct
T02527,C0771,2024-07-11,Software,3,596.08,0.6,1777.51,West,Partner
T02528,C1308,2024-07-11,Services,2,1647.96,6.0,3098.16,North,Digital
T02529,C0890,2024-07-12,Software,4,590.0,27.8,1703.92,West,Digital
T02530,C1974,2024-07-12,Electronics,9,454.41,17.9,3357.64,South,Partner
T02531,C0273,2024-07-12,Services,16,994.11,1.4,15683.08,South,Direct
T02532,C1172,2024-07-13,Software,12,1316.35,29.0,11215.3,East,Direct
T02533,C0712,2024-07-13,Software,17,1778.57,27.8,21830.17,North,Direct
T02534,C1586,2024-07-13,Hardware,8,1628.88,21.4,10242.4,West,Digital
T02535,C1886,2024-07-14,Software,16,1053.76,8.5,15427.05,North,Digital
T02536,C0692,2024-07-14,Services,14,1956.8,8.8,24984.42,East,Digital
T02537,C1816,2024-07-14,Electronics,2,600.07,26.0,888.1,South,Digital
T02538,C1213,2024-07-15,Hardware,10,1998.93,1.8,19629.49,West,Partner
T02539,C0111,2024-07-15,Services,13,776.52,7.1,9378.03,East,Digital
T02540,C1558,2024-07-16,Hardware,8,532.19,5.0,4044.64,South,Direct
T02541,C1103,2024-07-16,Software,15,771.77,21.5,9087.59,South,Partner
T02542,C1934,2024-07-16,Services,8,1175.78,11.5,8324.52,North,Direct
T02543,C0918,2024-07-17,Services,14,953.13,27.5,9674.27,North,Digital
T02544,C0504,2024-07-17,Consumables,14,109.87,24.1,1167.48,South,Partner
T02545,C0346,2024-07-17,Electronics,5,718.45,29.5,2532.54,North,Digital
T02546,C0158,2024-07-18,Software,2,988.72,9.0,1799.47,East,Digital
T02547,C1412,2024-07-18,Consumables,17,1329.95,14.2,19398.65,West,Digital
T02548,C1953,2024-07-18,Electronics,16,1906.57,19.8,24465.11,North,Direct
T02549,C1294,2024-07-19,Software,19,1912.25,29.2,25723.59,West,Direct
T02550,C1206,2024-07-19,Software,2,1032.93,10.3,1853.08,North,Direct
T02551,C0057,2024-07-20,Hardware,14,1142.49,9.8,14427.36,South,Digital
T02552,C0035,2024-07-20,Hardware,3,1399.09,18.8,3408.18,East,Digital
T02553,C0999,2024-07-20,Consumables,10,1672.3,20.0,13378.4,East,Digital
T02554,C1040,2024-07-21,Electronics,16,1493.0,5.7,22526.38,South,Digital
T02555,C0852,2024-07-21,Software,5,1443.82,13.6,6237.3,North,Direct
T02556,C1873,2024-07-21,Services,8,900.08,11.3,6386.97,West,Digital
T02557,C0661,2024-07-22,Hardware,10,1739.21,12.6,15200.7,South,Direct
T02558,C1969,2024-07-22,Services,9,1328.47,4.2,11454.07,South,Direct
T02559,C0528,2024-07-22,Services,1,326.8,19.4,263.4,South,Digital
T02560,C0652,2024-07-23,Consumables,8,1200.77,5.6,9068.22,South,Digital
T02561,C0599,2024-07-23,Electronics,17,628.01,0.8,10590.76,East,Direct
T02562,C1564,2024-07-24,Consumables,2,414.1,14.9,704.8,East,Partner
T02563,C0663,2024-07-24,Hardware,7,1301.21,1.2,8999.17,East,Digital
T02564,C0918,2024-07-24,Software,12,1288.08,20.0,12365.57,West,Partner
T02565,C0223,2024-07-25,Services,8,1909.89,17.8,12559.44,West,Partner
T02566,C0797,2024-07-25,Software,14,1952.68,17.0,22690.14,North,Partner
T02567,C0400,2024-07-25,Software,6,823.49,2.9,4797.65,East,Direct
T02568,C1517,2024-07-26,Hardware,4,365.25,3.7,1406.94,North,Digital
T02569,C1626,2024-07-26,Software,18,289.51,20.0,4168.94,North,Partner
T02570,C0540,2024-07-26,Consumables,15,1948.77,1.0,28939.23,North,Direct
T02571,C1977,2024-07-27,Electronics,6,797.82,3.5,4619.38,East,Digital
T02572,C0853,2024-07-27,Electronics,2,692.14,22.9,1067.28,West,Digital
T02573,C1670,2024-07-28,Consumables,9,1246.08,5.0,10653.98,West,Direct
T02574,C0494,2024-07-28,Hardware,15,124.05,14.9,1583.5,North,Digital
T02575,C1718,2024-07-28,Services,12,1297.05,3.0,15097.66,North,Digital
T02576,C0286,2024-07-29,Software,14,1752.74,7.1,22796.14,West,Digital
T02577,C0724,2024-07-29,Software,10,1451.3,26.4,10681.57,East,Direct
T02578,C0759,2024-07-29,Electronics,18,840.73,22.6,11713.05,East,Partner
T02579,C0373,2024-07-30,Consumables,3,241.12,5.7,682.13,North,Digital
T02580,C1919,2024-07-30,Software,16,490.07,6.4,7339.29,West,Partner
T02581,C0588,2024-07-31,Consumables,19,538.2,14.2,8773.74,West,Partner
T02582,C0838,2024-07-31,Hardware,17,776.0,19.0,10685.52,South,Direct
T02583,C0034,2024-07-31,Software,6,275.36,17.5,1363.03,West,Partner
T02584,C1367,2024-08-01,Hardware,19,1155.55,8.5,20089.24,South,Partner
T02585,C0360,2024-08-01,Services,19,738.96,28.4,10052.81,North,Partner
T02586,C0571,2024-08-01,Services,17,997.78,25.1,12704.73,West,Direct
